ZipCode,City,State,HomeSale,HomeBaseValue,HomeMaxValue,MedianListPrice,MedianSoldPrice,Year
61074, Savanna, IL,63,6000,784100,130000,0,2022
61075, Scales Mound, IL,7,110000,1500000,450000,0,2022
61078, Shannon, IL,7,14500,240000,93900,0,2022
61080, South Beloit, IL,55,20000,575000,200000,165000,2022
61081, Sterling, IL,115,8000,2100000,126500,127500,2022
61084, Stillman Valley, IL,21,24500,512500,327900,290000,2022
61085, Stockton, IL,45,12000,920000,130000,0,2022
61087, Warren, IL,4,12000,139900,139900,0,2022
61088, Winnebago, IL,36,18900,1800000,229900,275000,2022
61089, Winslow, IL,2,95000,100000,115000,0,2022
61101, Rockford, IL,96,4200,12000000,75000,69000,2022
61102, Rockford, IL,37,7000,460000,70000,150000,2022
61103, Rockford, IL,96,4000,950000,119500,137500,2022
61104, Rockford, IL,85,6000,750000,79900,92500,2022
61107, Rockford, IL,145,7000,985000,168000,170000,2022
61108, Rockford, IL,86,15000,519000,135000,127500,2022
61109, Rockford, IL,66,4000,580000,150000,140000,2022
61111, Loves Park, IL,84,5500,525000,175000,195000,2022
61114, Rockford, IL,76,20000,999900,217400,216000,2022
61115, Machesney Park, IL,53,35000,549900,165000,170000,2022
61201, Rock Island, IL,141,2500,950000,129900,114900,2022
61230, Albany, IL,20,9000,275000,179900,0,2022
61231, Aledo, IL,14,2000,585000,137500,149900,2022
61232, Andalusia, IL,14,9900,489900,175000,0,2022
61234, Annawan, IL,8,46000,240000,99000,0,2022
61235, Atkinson, IL,4,32000,299900,89500,0,2022
61238, Cambridge, IL,9,13500,254900,104900,114300,2022
61239, Carbon Cliff, IL,19,9500,95000,0,0,2022
61240, Coal Valley, IL,30,21000,600000,272400,167500,2022
61241, Colona, IL,36,15000,750000,165000,167500,2022
61242, Cordova, IL,8,30000,410000,144500,0,2022
61244, East Moline, IL,71,6000,885000,120000,120000,2022
61250, Erie, IL,9,44900,349000,146300,0,2022
61252, Fulton, IL,41,18000,349900,159900,125000,2022
61254, Geneseo, IL,42,44900,1200000,236000,175000,2022
61256, Hampton, IL,9,120000,725000,232500,0,2022
61257, Hillsdale, IL,5,140000,1300000,119900,0,2022
61259, Illinois City, IL,4,200000,966000,198000,0,2022
61260, Joy, IL,5,80000,505000,95000,0,2022
61261, Lyndon, IL,3,14900,159900,119900,111300,2022
61262, Lynn Center, IL,2,355000,649900,359500,0,2022
61264, Milan, IL,60,15000,600000,167000,136800,2022
61265, Moline, IL,185,5500,895000,140000,132900,2022
61270, Morrison, IL,53,15000,1400000,160000,115000,2022
61272, New Boston, IL,12,13900,225000,112000,0,2022
61273, Orion, IL,26,20500,425000,169500,0,2022
61275, Port Byron, IL,20,10000,1300000,300000,250000,2022
61277, Prophetstown, IL,10,15000,269900,105000,77500,2022
61279, Reynolds, IL,3,139900,179000,145000,0,2022
61281, Sherrard, IL,38,15000,315000,210000,170000,2022
61282, Silvis, IL,25,15000,629900,165000,131000,2022
61284, Taylor Ridge, IL,10,29000,525000,372500,220000,2022
61285, Thomson, IL,18,7900,324900,137500,0,2022
61301, LaSalle, IL,40,16000,2400000,121700,125000,2022
61310, Amboy, IL,17,16000,1600000,170000,113500,2022
61318, Compton, IL,6,44900,700000,364800,0,2022
61319, Cornell, IL,7,40000,375000,119900,0,2022
61326, Granville, IL,5,95000,400000,159000,146800,2022
61327, Hennepin, IL,4,50000,695000,234900,0,2022
61329, Ladd, IL,5,34900,147500,113500,0,2022
61336, Magnolia, IL,3,175000,395000,299000,0,2022
61341, Marseilles, IL,68,8000,9000000,278000,148500,2022
61342, Mendota, IL,17,24900,329900,129900,147800,2022
61348, Oglesby, IL,54,15000,2300000,159500,130000,2022
61350, Ottawa, IL,152,9500,8300000,149900,135000,2022
61353, Paw Paw, IL,8,75000,249000,205000,0,2022
61354, Peru, IL,46,38900,8600000,144900,125000,2022
61356, Princeton, IL,69,21000,1500000,165000,199000,2022
61360, Seneca, IL,20,19900,2000000,204500,240000,2022
61361, Sheffield, IL,7,62500,525000,155000,88800,2022
61362, Spring Valley, IL,43,23500,955000,97500,137000,2022
61364, Streator, IL,89,7700,440000,89900,105000,2022
61368, Tiskilwa, IL,4,25000,345000,127500,0,2022
61369, Toluca, IL,10,79000,799900,144800,103500,2022
61370, Tonica, IL,4,15000,200000,129900,0,2022
61373, Utica, IL,15,14500,1900000,229900,215000,2022
61375, Varna, IL,42,3000,540000,299500,141300,2022
61376, Walnut, IL,7,65000,1500000,139900,125000,2022
61377, Wenona, IL,2,129900,199000,98500,0,2022
61379, Wyanet, IL,8,89000,575000,106900,62500,2022
61401, Galesburg, IL,110,6000,734500,96900,93400,2022
61410, Abingdon, IL,10,15000,122900,75000,0,2022
61412, Alexis, IL,6,98000,225000,141300,0,2022
61413, Alpha, IL,5,26900,296900,190000,0,2022
61415, Avon, IL,11,3500,650000,177400,0,2022
61420, Blandinsville, IL,7,7500,176600,65000,0,2022
61421, Bradford, IL,5,40000,149000,149000,0,2022
61422, Bushnell, IL,12,25500,339900,85000,0,2022
61423, Cameron, IL,5,120000,245000,212000,0,2022
61427, Cuba, IL,14,7000,348900,228500,140500,2022
61428, Dahinda, IL,62,3800,729900,362500,21300,2022
61430, East Galesburg, IL,3,19900,99900,154900,0,2022
61434, Galva, IL,17,62900,159000,91000,0,2022
61438, Good Hope, IL,4,39000,82500,85000,0,2022
61443, Kewanee, IL,31,8000,510000,74500,0,2022
61447, Kirkwood, IL,4,12500,72000,72000,0,2022
61448, Knoxville, IL,8,39900,219000,145000,100000,2022
61450, La Harpe, IL,7,45000,148500,86500,0,2022
61455, Macomb, IL,137,12000,425000,95000,121700,2022
61462, Monmouth, IL,70,3000,545000,112900,115000,2022
61465, New Windsor, IL,4,2000,710000,92500,0,2022
61467, Oneida, IL,3,135000,395000,169900,0,2022
61469, Oquawka, IL,9,39500,269900,185000,0,2022
61473, Roseville, IL,12,24900,1300000,104900,0,2022
61480, Stronghurst, IL,6,39900,215000,148500,0,2022
61483, Toulon, IL,6,69900,795000,129000,0,2022
61486, Viola, IL,7,25000,395000,130000,0,2022
61488, Wataga, IL,4,69900,624900,112500,0,2022
61490, Woodhull, IL,7,6900,200000,108000,0,2022
61491, Wyoming, IL,4,60000,899900,72000,0,2022
61501, Astoria, IL,7,34900,225000,44900,0,2022
61517, Brimfield, IL,13,72500,1100000,344900,0,2022
61520, Canton, IL,77,5000,449000,99900,98000,2022
61523, Chillicothe, IL,75,1,1300000,144900,100500,2022
61525, Dunlap, IL,92,29900,2200000,319900,352500,2022
61526, Edelstein, IL,5,41500,485000,339900,0,2022
61528, Edwards, IL,117,19500,1500000,425000,374900,2022
61529, Elmwood, IL,23,14500,275000,129900,213000,2022
61530, Eureka, IL,44,23000,234900,164900,215000,2022
61531, Farmington, IL,13,24900,649900,139000,0,2022
61533, Glasford, IL,8,39900,770000,157000,0,2022
61534, Green Valley, IL,4,64900,429000,112000,0,2022
61535, Groveland, IL,22,39000,2300000,255000,227500,2022
61536, Hanna City, IL,14,50000,595000,199500,160500,2022
61537, Henry, IL,15,48000,359900,135000,124800,2022
61540, Lacon, IL,34,27500,799900,119900,141000,2022
61542, Lewistown, IL,14,69900,620000,119900,0,2022
61546, Manito, IL,16,10000,259900,147500,155000,2022
61547, Mapleton, IL,23,5000,569000,240000,210000,2022
61548, Metamora, IL,117,19500,824900,277500,285500,2022
61550, Morton, IL,71,17000,872000,239900,232700,2022
61554, Pekin, IL,220,1,659000,124000,113200,2022
61559, Princeville, IL,20,10000,1300000,139300,0,2022
61560, Putnam, IL,60,3800,494000,284900,205000,2022
61561, Roanoke, IL,8,45500,269900,85900,155000,2022
61565, Sparland, IL,14,3000,155000,147500,0,2022
61568, Tremont, IL,19,114900,2000000,225000,159900,2022
61570, Washburn, IL,5,45000,979200,97000,0,2022
61571, Washington, IL,155,29900,1200000,178900,176000,2022
61572, Yates City, IL,4,14900,89900,89900,0,2022
61602, Peoria, IL,17,75600,419900,170000,0,2022
61603, Peoria, IL,59,9500,265000,60000,53500,2022
61604, Peoria, IL,143,1,320000,99900,84800,2022
61605, Peoria, IL,40,5500,99000,25000,27100,2022
61606, Peoria, IL,30,15000,370000,134400,82200,2022
61607, Peoria, IL,59,20000,595000,144900,128300,2022
61610, Creve Coeur, IL,16,29900,164000,89900,71300,2022
61611, East Peoria, IL,162,10000,1200000,174900,155000,2022
61614, Peoria, IL,142,17900,3000000,169900,170000,2022
61615, Peoria, IL,119,7000,2700000,230000,209500,2022
61616, Peoria Heights, IL,38,35000,975000,120000,92900,2022
61701, Bloomington, IL,135,18000,2500000,142000,149300,2022
61704, Bloomington, IL,115,39900,1100000,284900,285000,2022
61705, Bloomington, IL,84,32500,17500000,364900,340000,2022
61722, Arrowsmith, IL,4,69900,1700000,86000,0,2022
61723, Atlanta, IL,20,14900,335000,154500,116000,2022
61725, Carlock, IL,18,37500,995000,275000,172500,2022
61726, Chenoa, IL,11,25000,424900,143500,206000,2022
61727, Clinton, IL,32,29900,425000,113000,122500,2022
61728, Colfax, IL,9,45000,235000,99000,110000,2022
61732, Danvers, IL,5,12500,299000,145000,172500,2022
61733, Deer Creek, IL,3,105000,379000,225000,0,2022
61734, Delavan, IL,19,15000,279900,145000,160000,2022
61736, Downs, IL,20,66500,899000,250000,0,2022
61738, El Paso, IL,13,22000,350000,166500,174900,2022
61739, Fairbury, IL,14,49900,330000,139500,180000,2022
61740, Flanagan, IL,12,10000,1300000,143000,0,2022
61741, Forrest, IL,3,109900,165000,128000,0,2022
61742, Goodfield, IL,5,21900,42900,33400,0,2022
61744, Gridley, IL,2,115000,142500,145000,157000,2022
61745, Heyworth, IL,10,1,675000,350000,240000,2022
61747, Hopedale, IL,2,58000,124900,159900,0,2022
61748, Hudson, IL,9,18500,950000,324900,270000,2022
61749, Kenney, IL,3,1,260000,45000,0,2022
61752, Le Roy, IL,15,21500,475000,158500,128000,2022
61753, Lexington, IL,6,19900,524900,170000,124000,2022
61754, McLean, IL,3,25000,185000,174900,170000,2022
61755, Mackinaw, IL,23,8000,575500,222500,185000,2022
61756, Maroa, IL,4,25000,199900,160000,0,2022
61759, Minier, IL,12,24900,214900,142500,122000,2022
61760, Minonk, IL,8,79900,340000,120000,129000,2022
61761, Normal, IL,184,55000,5000000,210000,214000,2022
61764, Pontiac, IL,54,25000,2000000,149500,160000,2022
61771, Secor, IL,11,11000,309900,152400,0,2022
61774, Stanford, IL,2,124500,125000,120000,0,2022
61801, Urbana, IL,55,62500,4500000,175000,138500,2022
61802, Urbana, IL,182,34000,3800000,187900,191000,2022
61813, Bement, IL,8,50000,579900,154500,114500,2022
61814, Bismarck, IL,1,395000,395000,179900,0,2022
61817, Catlin, IL,10,25000,385000,139900,110000,2022
61818, Cerro Gordo, IL,4,39900,169000,109900,0,2022
61820, Champaign, IL,44,49900,2500000,155000,164900,2022
61821, Champaign, IL,141,25000,1900000,160000,217500,2022
61822, Champaign, IL,119,44900,1200000,270000,257000,2022
61832, Danville, IL,89,5000,1800000,98000,109900,2022
61833, Tilton, IL,13,35000,375000,84900,0,2022
61834, Danville, IL,33,15000,369000,189000,229000,2022
61840, Dewey, IL,3,10000,270000,300000,331000,2022
61841, Fairmount, IL,1,70000,70000,159900,0,2022
61842, Farmer City, IL,17,26900,1400000,174900,137500,2022
61843, Fisher, IL,42,40000,587500,185000,192500,2022
61845, Foosland, IL,3,150000,1200000,374900,0,2022
61846, Georgetown, IL,12,10000,230000,89900,0,2022
61847, Gifford, IL,16,14900,316900,172400,0,2022
61849, Homer, IL,11,12900,375000,153900,151000,2022
61853, Mahomet, IL,87,48000,1100000,359000,376500,2022
61854, Mansfield, IL,6,78000,249900,210000,199900,2022
61856, Monticello, IL,35,29900,565000,230000,310000,2022
61858, Oakwood, IL,12,10000,399900,150800,147000,2022
61859, Ogden, IL,9,75000,610000,182500,0,2022
61863, Pesotum, IL,2,164900,219900,225000,202500,2022
61864, Philo, IL,2,95000,139900,150000,190000,2022
61865, Potomac, IL,18,25000,799900,104000,0,2022
61866, Rantoul, IL,50,8900,1200000,99900,132500,2022
61870, Ridge Farm, IL,3,64500,135000,122500,0,2022
61873, St. Joseph, IL,18,47500,742900,215000,190200,2022
61874, Savoy, IL,43,49900,1200000,359900,324000,2022
61875, Seymour, IL,2,649900,1100000,140000,0,2022
61877, Sidney, IL,8,15000,1700000,174900,0,2022
61878, Thomasboro, IL,5,54000,145000,104900,160500,2022
61880, Tolono, IL,12,67000,349000,199900,210900,2022
61882, Weldon, IL,10,25000,185000,179900,0,2022
61883, Westville, IL,11,32900,169900,98900,0,2022
61884, White Heath, IL,5,79900,1000000,297400,0,2022
61910, Arcola, IL,10,24000,450000,159900,0,2022
61911, Arthur, IL,14,25200,277000,175000,140000,2022
61912, Ashmore, IL,6,85000,130000,86800,0,2022
61913, Atwood, IL,12,11500,450000,110000,0,2022
61914, Bethany, IL,15,9500,175000,100000,0,2022
61919, Camargo, IL,6,20000,620000,179900,0,2022
61920, Charleston, IL,112,15000,879900,128000,116300,2022
61924, Chrisman, IL,7,35000,159000,48900,0,2022
61925, Dalton City, IL,3,18000,153700,119900,0,2022
61928, Gays, IL,3,115000,205000,142500,0,2022
61929, Hammond, IL,2,85000,169900,89900,0,2022
61937, Lovington, IL,7,49900,159500,119900,0,2022
61938, Mattoon, IL,102,9500,7500000,99500,99800,2022
61942, Newman, IL,3,45000,104500,63500,63000,2022
61943, Oakland, IL,12,15900,575000,90000,0,2022
61944, Paris, IL,42,12800,1400000,95000,152000,2022
61951, Sullivan, IL,18,12500,370000,129700,142500,2022
61953, Tuscola, IL,46,15000,268000,153000,143000,2022
61956, Villa Grove, IL,22,10000,275000,90000,165500,2022
61957, Windsor, IL,5,8000,119900,134500,0,2022
62001, Alhambra, IL,4,22900,355000,189900,0,2022
62002, Alton, IL,177,15000,2400000,115000,110000,2022
62009, Benld, IL,12,40000,189900,65000,78500,2022
62010, Bethalto, IL,59,10000,990000,197000,150000,2022
62012, Brighton, IL,41,3500,1200000,180000,151500,2022
62014, Bunker Hill, IL,9,18800,299900,139900,150000,2022
62016, Carrollton, IL,11,45900,1200000,102500,0,2022
62017, Coffeen, IL,5,9000,125000,42500,0,2022
62018, Cottage Hills, IL,6,50000,225000,122400,80000,2022
62021, Dorsey, IL,4,50000,166000,239000,239000,2022
62022, Dow, IL,7,28500,1300000,334900,0,2022
62024, East Alton, IL,42,10000,239900,85000,97500,2022
62025, Edwardsville, IL,173,9400,14600000,360000,307500,2022
62028, Elsah, IL,8,29900,21900000,175000,0,2022
62031, Fieldon, IL,4,53500,154900,57500,0,2022
62033, Gillespie, IL,23,28500,400000,116200,142900,2022
62034, Glen Carbon, IL,59,1,2700000,332900,320000,2022
62035, Godfrey, IL,93,13000,799900,165000,150500,2022
62037, Grafton, IL,19,5000,275000,225000,0,2022
62040, Granite City, IL,222,3000,1100000,107500,109900,2022
62045, Hamburg, IL,5,12500,625000,355000,0,2022
62047, Hardin, IL,7,22000,355000,70000,0,2022
62048, Hartford, IL,6,10000,80000,69900,118000,2022
62049, Hillsboro, IL,22,8000,400000,80000,80000,2022
62051, Irving, IL,3,154000,550000,300000,0,2022
62052, Jerseyville, IL,101,10000,579000,139900,135500,2022
62054, Kane, IL,5,52500,549600,58000,0,2022
62056, Litchfield, IL,42,15000,899000,104900,68500,2022
62060, Madison, IL,18,3400,100000,40000,0,2022
62061, Marine, IL,19,48000,425300,294900,0,2022
62062, Maryville, IL,30,49900,580000,305000,305000,2022
62063, Medora, IL,1,145000,145000,139900,0,2022
62067, Moro, IL,10,19900,439900,199900,178000,2022
62069, Mount Olive, IL,20,7900,377700,82500,145000,2022
62074, New Douglas, IL,8,26000,187900,149900,0,2022
62075, Nokomis, IL,15,10500,2000000,64900,79000,2022
62080, Ramsey, IL,9,55900,595000,219000,0,2022
62082, Roodhouse, IL,6,10000,130000,88000,0,2022
62084, Roxana, IL,8,38900,179900,130000,87000,2022
62086, Sorento, IL,7,7900,119000,120000,0,2022
62087, South Roxana, IL,3,19900,105000,112900,119900,2022
62088, Staunton, IL,54,10000,489000,119900,91500,2022
62092, White Hall, IL,16,12000,229500,70000,57500,2022
62094, Witt, IL,3,10000,142900,57500,38000,2022
62095, Wood River, IL,44,9000,903000,110000,112000,2022
62097, Worden, IL,20,15000,384900,299000,290500,2022
62203, East St. Louis, IL,8,25000,85000,68000,0,2022
62205, East St. Louis, IL,8,999,55000,25000,0,2022
62206, East St. Louis, IL,57,7000,134900,45000,30000,2022
62207, East St. Louis, IL,9,30000,300000,71500,0,2022
62208, Fairview Heights, IL,64,21600,520600,162400,135000,2022
62216, Aviston, IL,5,126000,540000,524900,0,2022
62217, Baldwin, IL,8,20000,265000,265000,0,2022
62220, Belleville, IL,86,6000,850000,134900,142300,2022
62221, Belleville, IL,152,6000,2300000,216800,241000,2022
62223, Belleville, IL,84,5000,675000,137000,135800,2022
62226, Belleville, IL,174,24000,599000,160000,206500,2022
62230, Breese, IL,10,28000,430000,202400,173000,2022
62231, Carlyle, IL,22,16500,330000,151000,113800,2022
62232, Caseyville, IL,137,44900,765000,388500,149500,2022
62233, Chester, IL,18,8000,275000,134000,106000,2022
62234, Collinsville, IL,107,6400,1200000,157000,147000,2022
62236, Columbia, IL,164,40000,2800000,339900,290000,2022
62237, Coulterville, IL,7,40000,981800,75800,220000,2022
62239, Dupo, IL,13,12000,846000,147400,146000,2022
62243, Freeburg, IL,22,55000,430100,250000,342200,2022
62246, Greenville, IL,48,8000,950000,155000,84000,2022
62249, Highland, IL,154,26900,2200000,215000,219900,2022
62253, Keyesport, IL,7,10000,219000,99900,0,2022
62254, Lebanon, IL,22,25000,925000,198000,235800,2022
62255, Lenzburg, IL,3,129000,305000,129000,0,2022
62257, Marissa, IL,7,8500,330000,124500,113000,2022
62258, Mascoutah, IL,39,20000,471000,234000,244000,2022
62260, Millstadt, IL,32,32000,1200000,302000,309000,2022
62262, Mulberry Grove, IL,3,39500,175000,179800,0,2022
62263, Nashville, IL,19,16500,675000,180000,160800,2022
62264, New Athens, IL,8,15000,89900,165000,134500,2022
62265, New Baden, IL,8,17500,464000,150000,0,2022
62269, O'Fallon, IL,133,22500,998600,325000,290600,2022
62271, Okawville, IL,15,22000,190000,132500,125000,2022
62272, Percy, IL,5,10000,140000,70000,0,2022
62274, Pinckneyville, IL,25,4900,369000,133700,169900,2022
62275, Pocahontas, IL,21,18900,315000,199900,222000,2022
62278, Red Bud, IL,12,75000,390000,205000,205000,2022
62281, St. Jacob, IL,9,95000,540000,310000,327000,2022
62285, Smithton, IL,37,34000,1200000,289900,280000,2022
62286, Sparta, IL,22,13900,400000,83500,100000,2022
62288, Steeleville, IL,13,41000,225000,149900,167500,2022
62293, Trenton, IL,20,29900,546000,320000,175000,2022
62294, Troy, IL,59,27000,1800000,314900,267500,2022
62295, Valmeyer, IL,3,50000,1100000,216000,220000,2022
62298, Waterloo, IL,69,39900,1500000,327000,275300,2022
62301, Quincy, IL,145,14900,599900,138000,0,2022
62305, Quincy, IL,58,35000,1100000,284900,0,2022
62311, Augusta, IL,1,64900,64900,135000,0,2022
62312, Barry, IL,12,22500,289500,75800,0,2022
62320, Camp Point, IL,2,109000,190000,172000,0,2022
62321, Carthage, IL,14,30000,323500,99300,0,2022
62324, Clayton, IL,5,17900,300000,225000,0,2022
62326, Colchester, IL,21,3500,362900,80900,0,2022
62330, Dallas City, IL,8,8500,79500,67000,0,2022
62338, Fowler, IL,4,159900,1100000,159900,0,2022
62340, Griggsville, IL,3,5000,129500,99900,0,2022
62341, Hamilton, IL,20,18000,174500,138500,91000,2022
62347, Liberty, IL,8,74900,525000,327000,0,2022
62351, Mendon, IL,4,90000,195000,184500,0,2022
62353, Mount Sterling, IL,40,5000,518800,154500,0,2022
62354, Nauvoo, IL,24,13000,549000,149500,0,2022
62360, Payson, IL,3,63000,159900,80800,0,2022
62363, Pittsfield, IL,23,18700,1500000,154000,149800,2022
62366, Pleasant Hill, IL,2,59500,199000,169000,0,2022
